ProductKey,Supplier,HierarchyLevel1,HierarchyLevel2,DIorDOM,Seasonal
73023,41464,44048,31435,DOM,False
52311,41464,44048,31435,DOM,False
72604,41464,44048,31435,DOM,False
41402,41464,44048,31435,DOM,False
60355,41464,44048,31435,DOM,False
17747,41464,44048,31435,DOM,False
54547,41464,44048,31435,DOM,False
2962,41464,44048,31435,DOM,False
63544,41464,44048,31435,DOM,False
50882,41464,44048,31435,DOM,False
63242,41464,44048,31435,DOM,False
6185,41464,44048,31435,DOM,False
26713,41464,44048,31435,DOM,False
21752,41464,44048,31435,DOM,False
51295,41464,44048,31435,DOM,False
51568,41464,44048,31435,DOM,False
10490,41464,44048,31435,DOM,False
57451,41464,44048,31435,DOM,False
20835,41464,44048,57189,DOM,False
48786,41464,44048,31435,DOM,False
22565,41464,44048,31435,DOM,False
19340,41464,44048,31435,DOM,False
60437,41464,44048,31435,DOM,False
39044,41464,44048,31435,DOM,False
68846,41464,44048,61779,DOM,False
32891,41464,44048,31435,DOM,False
30099,41464,44048,31435,DOM,False
27461,41464,44048,57189,DOM,False
68325,41464,44048,31435,DOM,False
57809,41464,44048,31435,DOM,False
66894,41464,44048,31435,DOM,False
14426,6478,10552,18876,DOM,False
7274,52682,10552,18876,DI,False
24105,19300,10552,18876,DOM,False
66058,30285,10552,18876,DOM,False
52775,14430,10552,3986,DOM,False
5047,74965,10552,27781,DOM,False
61902,47297,10552,18876,DOM,False
5838,47297,10552,18876,DOM,False
57454,74965,10552,18876,DOM,False
25265,14430,10552,18876,DOM,False
1625,14430,10552,18876,DOM,False
61054,14430,10552,27781,DOM,False
70125,14430,10552,3986,DOM,False
17495,14430,10552,18876,DOM,False
17244,14430,10552,27781,DOM,False
65129,14430,10552,27781,DOM,False
42163,70789,10552,27781,DI,False
5717,14430,10552,27781,DOM,False
13221,14430,10552,27781,DOM,False
43898,74965,10552,3986,DOM,False
15845,74965,10552,3986,DOM,False
53909,74965,10552,18876,DOM,False
45049,74965,10552,27781,DOM,False
62762,14430,10552,27781,DOM,False
4211,14430,10552,27781,DOM,False
45382,14430,10552,3986,DOM,False
49858,14430,10552,18876,DOM,False
9360,47297,10552,3986,DOM,False
45549,74965,10552,3986,DOM,False
73873,14430,10552,3986,DOM,False
20552,47297,10552,3986,DOM,False
26517,74965,10552,3986,DOM,False
34442,14430,10552,3986,DOM,False
37807,74965,10552,3986,DOM,False
19330,17838,10552,18876,DI,False
20631,14430,10552,27781,DOM,False
57224,14430,10552,27781,DOM,False
30120,14430,10552,3986,DOM,False
50649,14430,10552,3986,DOM,False
66641,14430,10552,18876,DOM,False
42443,14430,10552,3986,DOM,False
80379,74965,10552,3986,DOM,False
54054,14430,10552,18876,DOM,False
33412,14532,10552,27781,DOM,False
19531,14532,10552,18876,DOM,False
46713,14532,10552,27781,DOM,False
14810,79186,10552,27781,DOM,False
8589,26641,10552,27781,DOM,False
62047,14532,10552,27781,DOM,False
31048,14532,10552,27781,DOM,False
10408,14532,10552,27781,DOM,False
73261,6339,10552,27781,DOM,False
50240,6339,10552,18876,DOM,False
50869,6339,10552,27781,DOM,False
2286,14532,10552,18876,DOM,False
66779,22418,10552,27781,DOM,False
47149,14532,10552,27781,DOM,False
51007,14532,10552,27781,DOM,False
10241,26641,10552,27781,DOM,False
63502,14532,10552,27781,DOM,False
22884,75789,10552,27781,DOM,False
10187,79186,10552,18876,DOM,False
19436,14532,10552,27781,DOM,False
62646,24600,10552,27781,DOM,False
4659,75789,10552,18876,DOM,False
20288,70789,10552,3986,DI,False
56412,14430,10552,3986,DOM,False
40003,47297,10552,27781,DOM,False
54881,14532,10552,3986,DOM,False
15543,79186,10552,27781,DOM,False
66409,22418,10552,27781,DOM,False
57025,24600,10552,27781,DOM,False
65008,14532,10552,3986,DOM,False
39603,14532,10552,3986,DOM,False
48518,14532,10552,3986,DOM,False
43039,14532,10552,27781,DOM,False
675,14532,10552,27781,DOM,False
3798,45232,10552,18876,DOM,False
48184,22418,10552,27781,DOM,False
70339,26641,10552,27781,DOM,False
58003,14532,10552,18876,DOM,False
65624,6339,10552,27781,DOM,False
30238,14532,10552,27781,DOM,False
23848,75789,10552,18876,DOM,False
50722,14532,10552,27781,DOM,False
52137,49645,10552,3986,DOM,False
73724,75789,10552,3986,DOM,False
74176,14532,10552,3986,DOM,False
34764,26641,10552,27781,DOM,False
64244,14532,10552,3986,DOM,False
64502,6339,10552,3986,DOM,False
32605,49645,10552,3986,DOM,False
33161,14532,10552,3986,DOM,False
75326,75789,10552,27781,DOM,False
35263,14532,10552,3986,DOM,False
2336,14733,61134,44977,DI,False
3402,14733,61134,44977,DI,False
34852,14733,61134,44977,DI,False
52874,14733,61134,44977,DI,False
31821,14733,61134,44977,DI,False
61120,67014,61134,56920,DI,False
16535,11195,61134,44977,DOM,False
16949,7450,51551,71089,DI,True
2806,11570,51551,71089,DI,True
65333,14733,51551,18876,DI,True
1273,14733,51551,3986,DI,True
13614,7450,51551,71089,DI,True
39091,19300,51551,3986,DOM,True
18597,14733,51551,3986,DI,True
50517,11570,51551,71089,DI,True
52529,39045,51551,71089,DI,True
61061,14733,51551,3986,DI,True
57703,39045,51551,71089,DI,True
63445,7450,51551,71089,DI,True
41245,14733,51551,3986,DI,True
11730,39045,51551,71089,DI,True
31718,64007,51551,71089,DI,True
10997,5858,51551,71089,DI,True
23416,70789,51551,3986,DI,True
24089,70789,51551,3986,DI,True
49473,54126,51551,71089,DOM,True
50538,70789,51551,3986,DI,True
3594,70789,51551,3986,DI,True
7222,70789,51551,18876,DI,True
73612,70789,51551,3986,DI,True
12405,43158,51551,18876,DI,True
68449,14165,51551,18876,DI,True
31213,70789,51551,71089,DI,True
26466,70789,51551,71089,DI,True
56712,24486,51551,71089,DI,True
78935,8651,20412,6840,DI,False
66024,19845,20412,9740,DI,False
3079,19845,20412,6840,DI,False
1656,19845,20412,6840,DI,False
61994,19845,20412,6840,DI,False
26446,59385,20412,22062,DOM,False
48036,33662,20412,9740,DI,False
6508,5564,20412,9740,DI,False
25618,55476,20412,6840,DI,False
63026,55476,20412,9740,DI,False
14443,55476,20412,6840,DI,False
55194,45412,20412,22062,DI,False
19462,45412,20412,22062,DI,False
17028,45412,20412,22062,DI,False
67207,45412,20412,22062,DI,False
50398,45412,20412,22062,DI,False
26398,45412,20412,22062,DI,False
40802,45412,20412,22062,DI,False
44421,47978,20412,6840,DI,False
70732,47978,20412,22062,DI,False
79336,9649,63698,3986,DOM,False
32951,9649,63698,3986,DOM,False
61476,47569,467,15333,DOM,False
37629,16676,467,15333,DOM,False
79467,16676,467,15333,DOM,False
78188,16676,467,15333,DOM,False
80481,16676,467,15333,DOM,False
73476,16676,467,15333,DOM,False
65833,16676,467,15333,DOM,False
77632,16676,467,15333,DOM,False
15717,16676,467,15333,DOM,False
38021,16676,467,15333,DOM,False
68640,16676,467,15333,DOM,False
29047,16676,467,15333,DOM,False
36169,16676,467,15333,DOM,False
58398,16676,467,15333,DOM,False
63558,16676,467,15333,DOM,False
32621,16676,467,15333,DOM,False
14097,16676,467,15333,DOM,False
26096,16676,467,15333,DOM,False
59081,16676,467,15333,DOM,False
79046,16676,467,15333,DOM,False
64718,16676,467,15333,DOM,False
39824,16676,467,15333,DOM,False
46034,16676,467,15333,DOM,False
59441,16676,467,15333,DOM,False
18183,16676,467,15333,DOM,False
52386,16676,467,15333,DOM,False
75087,16676,467,15333,DOM,False
72769,16676,467,15333,DOM,False
4198,16676,467,15333,DOM,False
54583,16676,467,15333,DOM,False
15408,16676,467,15333,DOM,False
51248,16676,467,15333,DOM,False
62242,16676,467,15333,DOM,False
71250,16676,467,15333,DOM,False
35820,16676,467,15333,DOM,False
12374,16676,467,15333,DOM,False
5951,16676,467,15333,DOM,False
34145,16676,467,15333,DOM,False
68468,16676,467,15333,DOM,False
1918,16676,467,15333,DOM,False
40780,16676,467,15333,DOM,False
21808,16676,467,15333,DOM,False
76617,16676,467,15333,DOM,False
75579,16676,467,15333,DOM,False
44295,16676,467,15333,DOM,False
31545,16676,467,15333,DOM,False
31674,16676,467,15333,DOM,False
48013,16676,467,15333,DOM,False
49653,16676,467,15333,DOM,False
10207,16676,467,15333,DOM,False
46996,16676,467,15333,DOM,False
218,16676,467,15333,DOM,False
61042,16676,467,15333,DOM,False
38788,16676,467,15333,DOM,False
66979,16676,467,15333,DOM,False
16835,16676,467,15333,DOM,False
73579,16676,467,15333,DOM,False
20819,16676,467,15333,DOM,False
19827,16676,467,15333,DOM,False
62968,16676,467,15333,DOM,False
26088,16676,467,15333,DOM,False
28679,16676,467,15333,DOM,False
28046,16676,467,15333,DOM,False
62201,16676,467,15333,DOM,False
37385,16676,467,15333,DOM,False
53524,16676,467,15333,DOM,False
40972,16676,467,15333,DOM,False
10443,16676,467,15333,DOM,False
71038,16676,467,15333,DOM,False
36833,16676,467,15333,DOM,False
25635,16676,467,15333,DOM,False
41491,16676,467,15333,DOM,False
55274,16676,467,15333,DOM,False
76996,16676,467,15333,DOM,False
80195,16676,467,15333,DOM,False
7464,16676,467,15333,DOM,False
68768,16676,467,15333,DOM,False
60410,16676,467,15333,DOM,False
50970,16676,467,15333,DOM,False
14020,16676,467,15333,DOM,False
3176,16676,467,15333,DOM,False
10826,16676,467,15333,DOM,False
75238,16676,467,15333,DOM,False
65607,16676,467,15333,DOM,False
24857,16676,467,15333,DOM,False
65182,16676,467,15333,DOM,False
76428,16676,467,15333,DOM,False
16311,16676,467,15333,DOM,False
49357,16676,467,15333,DOM,False
46200,16676,467,15333,DOM,False
42620,16676,467,15333,DOM,False
18821,16676,467,15333,DOM,False
1034,16676,467,15333,DOM,False
16142,16676,467,15333,DOM,False
31511,16676,467,15333,DOM,False
5541,16676,467,15333,DOM,False
37498,16676,467,15333,DOM,False
26571,16676,467,15333,DOM,False
18023,16676,467,15333,DOM,False
26903,16676,467,15333,DOM,False
61178,16676,467,15333,DOM,False
17869,16676,467,15333,DOM,False
62306,16676,467,15333,DOM,False
33037,16676,467,15333,DOM,False
60257,16676,467,15333,DOM,False
27946,16676,467,15333,DOM,False
3087,16676,467,15333,DOM,False
47167,16676,467,15333,DOM,False
65970,16676,467,15333,DOM,False
62517,16676,467,15333,DOM,False
71169,16676,467,15333,DOM,False
24085,16676,467,15333,DOM,False
21091,16676,467,15333,DOM,False
10472,16676,467,15333,DOM,False
14121,16676,467,15333,DOM,False
73640,16676,467,15333,DOM,False
40521,16676,467,15333,DOM,False
7415,16676,467,15333,DOM,False
39031,16676,467,15333,DOM,False
10008,16676,467,15333,DOM,False
78526,16676,467,15333,DOM,False
15514,16676,467,15333,DOM,False
66187,16676,467,15333,DOM,False
42083,16676,467,15333,DOM,False
52691,16676,467,15333,DOM,False
58343,16676,467,15333,DOM,False
43903,16676,467,15333,DOM,False
72667,16676,467,15333,DOM,False
48215,16676,467,15333,DOM,False
33771,16676,467,15333,DOM,False
46677,16676,467,15333,DOM,False
54636,16676,467,15333,DOM,False
50673,16676,467,15333,DOM,False
5351,16676,467,15333,DOM,False
69316,16676,467,15333,DOM,False
65148,16676,467,15333,DOM,False
68666,16676,467,15333,DOM,False
56655,16676,467,15333,DOM,False
49099,16676,467,15333,DOM,False
31890,16676,467,15333,DOM,False
41263,16676,467,15333,DOM,False
22143,16676,467,15333,DOM,False
532,16676,467,15333,DOM,False
13673,16676,467,15333,DOM,False
52889,16676,467,15333,DOM,False
40011,16676,467,15333,DOM,False
38173,16676,467,15333,DOM,False
75497,16676,467,15333,DOM,False
21208,16676,467,15333,DOM,False
62002,16676,467,15333,DOM,False
37653,16676,467,15333,DOM,False
37688,16676,467,15333,DOM,False
12393,16676,467,15333,DOM,False
78219,16676,467,15333,DOM,False
73717,16676,467,15333,DOM,False
80425,16676,467,15333,DOM,False
77584,16676,467,15333,DOM,False
21133,16676,467,15333,DOM,False
64372,16676,467,15333,DOM,False
49504,16676,467,15333,DOM,False
55278,16676,467,15333,DOM,False
20704,16676,467,15333,DOM,False
57621,16676,467,15333,DOM,False
7983,16676,467,15333,DOM,False
55843,16676,467,15333,DOM,False
35114,16676,467,15333,DOM,False
76090,16676,467,15333,DOM,False
75853,16676,467,15333,DOM,False
11039,16676,467,15333,DOM,False
42333,16676,467,15333,DOM,False
732,16676,467,15333,DOM,False
76289,28111,47571,3163,DOM,False
78285,28111,47571,3163,DOM,False
74744,28111,47571,3163,DOM,False
38432,28111,47571,3163,DOM,False
56335,12431,47571,3163,DOM,False
64268,28111,47571,67054,DOM,False
47843,28111,47571,67054,DOM,False
55092,32416,47571,67054,DOM,False
42667,28111,47571,67054,DOM,False
22480,32416,47571,67054,DOM,False
32165,12515,47571,67054,DOM,False
10511,12515,47571,8226,DOM,False
55890,12515,47571,8226,DOM,False
66724,8171,47571,8226,DOM,False
33679,12515,47571,8226,DOM,False
53361,12515,47571,8226,DOM,False
63161,12515,47571,8226,DOM,False
27602,12515,47571,8226,DOM,False
18943,8171,47571,8226,DOM,False
58060,8171,47571,8226,DOM,False
3786,8171,47571,8226,DOM,False
9393,7336,47571,3163,DOM,False
18919,12515,47571,3163,DOM,False
56662,8171,47571,8226,DOM,False
75860,12515,47571,8226,DOM,False
57335,12515,47571,8226,DOM,False
34477,12515,47571,3163,DOM,False
18178,12515,47571,3163,DOM,False
18808,12515,47571,8226,DOM,False
71438,12515,47571,8226,DOM,False
74667,12515,47571,8226,DOM,False
49986,12515,47571,8226,DOM,False
47652,12515,47571,3163,DOM,False
62494,12515,47571,67054,DOM,False
3665,8171,47571,3163,DOM,False
65794,12515,47571,67054,DOM,False
65683,12515,47571,3163,DOM,False
3893,12515,47571,8226,DOM,False
70590,8171,47571,3163,DOM,False
25980,12515,47571,8226,DOM,False
49054,12515,47571,8226,DOM,False
34974,7336,47571,3163,DOM,False
23706,7336,47571,3163,DOM,False
26558,7336,47571,3163,DOM,False
74268,7336,47571,3163,DOM,False
57871,7336,47571,3163,DOM,False
922,7336,47571,3163,DOM,False
51985,7336,47571,3163,DOM,False
33063,7336,47571,3163,DOM,False
72657,12515,47571,67054,DOM,False
36725,12515,47571,67054,DOM,False
30049,12515,47571,8226,DOM,False
72019,12515,47571,67054,DOM,False
56330,7336,47571,3163,DOM,False
38218,7336,47571,3163,DOM,False
6966,12515,47571,67054,DOM,False
71480,7336,47571,3163,DOM,False
32027,7336,47571,3163,DOM,False
25139,7336,47571,3163,DOM,False
44952,7336,47571,3163,DOM,False
35672,12515,47571,8226,DOM,False
15789,12515,47571,67054,DOM,False
47392,12515,47571,67054,DOM,False
7986,8171,47571,3163,DOM,False
64014,7336,47571,3163,DOM,False
79460,7336,47571,3163,DOM,False
18263,7336,47571,3163,DOM,False
47965,12515,47571,8226,DOM,False
79169,12515,47571,67054,DOM,False
52514,7336,47571,3163,DOM,False
53865,7336,47571,3163,DOM,False
45208,12515,47571,67054,DOM,False
48388,12515,47571,67054,DOM,False
30400,12515,47571,8226,DOM,False
25659,12515,47571,67054,DOM,False
54277,12515,47571,67054,DOM,False
47341,12515,47571,67054,DOM,False
17641,12515,47571,67054,DOM,False
69183,12515,47571,67054,DOM,False
4806,12515,47571,3163,DOM,False
22139,12515,47571,3163,DOM,False
44353,12515,47571,3163,DOM,False
47471,12515,47571,3163,DOM,False
33907,12515,47571,3163,DOM,False
14096,7336,47571,3163,DOM,False
6993,12515,47571,3163,DOM,False
56616,12515,47571,8226,DOM,False
14598,7336,47571,3163,DOM,False
23566,12515,47571,3163,DOM,False
22400,12515,47571,67054,DOM,False
35903,28905,47571,67054,DOM,False
61660,12515,47571,67054,DOM,False
57565,12515,47571,67054,DOM,False
70072,12515,47571,67054,DOM,False
32242,12515,47571,67054,DOM,False
7173,12515,47571,67054,DOM,False
77198,12515,47571,67054,DOM,False
18691,12515,47571,3163,DOM,False
52247,12515,47571,8226,DOM,False
69002,12515,47571,67054,DOM,False
28539,12515,47571,67054,DOM,False
51950,12515,47571,67054,DOM,False
2548,12515,47571,67054,DOM,False
475,12515,47571,67054,DOM,False
19530,71542,47571,8226,DOM,False
79468,71542,47571,8226,DOM,False
3493,71542,47571,3163,DOM,False
47681,71542,47571,8226,DOM,False
30326,71542,47571,8226,DOM,False
38518,71542,47571,8226,DOM,False
53097,71542,47571,8226,DOM,False
9664,71542,47571,8226,DOM,False
54825,71542,47571,3163,DOM,False
60523,71542,47571,8226,DOM,False
7457,71542,47571,3163,DOM,False
19232,71542,47571,8226,DOM,False
29832,71542,47571,8226,DOM,False
29213,71542,47571,8226,DOM,False
7959,71542,47571,8226,DOM,False
17562,71542,47571,8226,DOM,False
36700,71542,47571,3163,DOM,False
18834,71542,47571,3163,DOM,False
57819,71542,47571,8226,DOM,False
27775,71542,47571,3163,DOM,False
23464,71542,47571,3163,DOM,False
50138,71542,47571,8226,DOM,False
47204,71542,47571,3163,DOM,False
77973,71542,47571,3163,DOM,False
67422,71542,47571,8226,DOM,False
66454,71542,47571,67054,DOM,False
5790,71542,47571,67054,DOM,False
74648,71542,47571,67054,DOM,False
72248,71542,47571,8226,DOM,False
77408,71542,47571,3163,DOM,False
40569,71542,47571,8226,DOM,False
68222,71542,47571,8226,DOM,False
26166,71542,47571,8226,DOM,False
73903,71542,47571,8226,DOM,False
37729,71542,47571,8226,DOM,False
26046,71542,47571,8226,DOM,False
56785,71542,47571,8226,DOM,False
67997,71542,47571,8226,DOM,False
37068,71542,47571,8226,DOM,False
64737,71542,47571,8226,DOM,False
5448,71542,47571,3163,DOM,False
59309,71542,47571,3163,DOM,False
37837,71542,47571,8226,DOM,False
41244,71542,47571,3163,DOM,False
12978,71542,47571,3163,DOM,False
18532,71542,47571,3163,DOM,False
72053,71542,47571,3163,DOM,False
21818,71542,47571,3163,DOM,False
43803,71542,47571,3163,DOM,False
79024,71542,47571,8226,DOM,False
68335,71542,47571,3163,DOM,False
53153,71542,47571,3163,DOM,False
50121,71542,47571,8226,DOM,False
35479,71542,47571,3163,DOM,False
60921,71542,47571,67054,DOM,False
37134,71542,47571,67054,DOM,False
80511,71542,47571,67054,DOM,False
25045,71542,47571,3163,DOM,False
3743,71542,47571,3163,DOM,False
50131,71542,47571,3163,DOM,False
21703,71542,47571,67054,DOM,False
47148,71542,47571,67054,DOM,False
21598,71542,47571,3163,DOM,False
19628,71542,47571,3163,DOM,False
55435,71542,47571,3163,DOM,False
6904,71542,47571,8226,DOM,False
6579,71542,47571,67054,DOM,False
73074,71542,47571,3163,DOM,False
40869,71542,47571,3163,DOM,False
53736,71542,47571,3163,DOM,False
31197,71542,47571,3163,DOM,False
39371,71542,47571,3163,DOM,False
19818,71542,47571,67054,DOM,False
47949,71542,47571,3163,DOM,False
33919,71542,47571,8226,DOM,False
59042,71542,47571,8226,DOM,False
3363,71542,47571,67054,DOM,False
69086,71542,47571,8226,DOM,False
8416,71542,47571,8226,DOM,False
50024,71542,47571,67054,DOM,False
62354,71542,47571,8226,DOM,False
58671,71542,47571,3163,DOM,False
48347,71542,47571,67054,DOM,False
77548,71542,47571,67054,DOM,False
30299,71542,47571,8226,DOM,False
19243,71542,47571,67054,DOM,False
51885,71542,47571,3163,DOM,False
38917,71542,47571,67054,DOM,False
42462,71542,47571,3163,DOM,False
48941,71542,47571,3163,DOM,False
15689,71542,47571,3163,DOM,False
44117,71542,47571,3163,DOM,False
67811,71542,47571,3163,DOM,False
39154,71542,47571,67054,DOM,False
15218,71542,47571,67054,DOM,False
26479,71542,47571,67054,DOM,False
69401,71542,47571,67054,DOM,False
47185,71542,47571,67054,DOM,False
34386,71542,47571,67054,DOM,False
74994,71542,47571,67054,DOM,False
35462,71542,47571,67054,DOM,False
62174,71542,47571,67054,DOM,False
33399,71542,47571,67054,DOM,False
73846,71542,47571,67054,DOM,False
30864,71542,47571,67054,DOM,False
16698,71542,47571,67054,DOM,False
13130,71542,47571,67054,DOM,False
19173,71542,47571,67054,DOM,False
30560,71542,47571,67054,DOM,False
69926,71542,47571,67054,DOM,False
11171,71542,47571,67054,DOM,False
64924,71542,47571,67054,DOM,False
12383,71542,47571,67054,DOM,False
48246,71542,47571,67054,DOM,False
78904,71542,47571,67054,DOM,False
63895,71542,47571,67054,DOM,False
1733,71542,47571,67054,DOM,False
27485,71542,47571,8226,DOM,False
65983,71542,47571,3163,DOM,False
57283,71542,47571,3163,DOM,False
56675,71542,47571,67054,DOM,False
6000,71542,47571,67054,DOM,False
33155,71542,47571,8226,DOM,False
2068,71542,47571,67054,DOM,False
3951,71542,47571,3163,DOM,False
57126,71542,47571,67054,DOM,False
42024,71542,47571,67054,DOM,False
67149,71542,47571,3163,DOM,False
50120,71542,47571,67054,DOM,False
45774,71542,47571,67054,DOM,False
10964,71542,47571,67054,DOM,False
46337,71542,47571,3163,DOM,False
75746,71542,47571,3163,DOM,False
17041,71542,47571,3163,DOM,False
22198,71542,47571,67054,DOM,False
69350,71542,47571,67054,DOM,False
73993,71542,47571,67054,DOM,False
57041,71542,47571,67054,DOM,False
16131,71542,47571,67054,DOM,False
26591,71542,47571,67054,DOM,False
10418,71542,47571,67054,DOM,False
26249,71542,47571,67054,DOM,False
24981,71542,47571,67054,DOM,False
52460,71542,47571,67054,DOM,False
43223,71542,47571,67054,DOM,False
26709,71542,47571,67054,DOM,False
78936,71542,47571,67054,DOM,False
71092,71542,47571,3163,DOM,False
27527,71542,47571,67054,DOM,False
33203,71542,47571,67054,DOM,False
55832,71542,47571,67054,DOM,False
66563,71542,47571,67054,DOM,False
16650,71542,47571,67054,DOM,False
70474,71542,47571,67054,DOM,False
30466,71542,47571,8226,DOM,False
55531,71542,47571,3163,DOM,False
54105,71542,47571,3163,DOM,False
53519,71542,47571,8226,DOM,False
35948,71542,47571,67054,DOM,False
823,71542,47571,3163,DOM,False
47220,71542,47571,3163,DOM,False
27226,71542,47571,3163,DOM,False
30814,71542,47571,3163,DOM,False
20851,71542,47571,8226,DOM,False
17809,71542,47571,3163,DOM,False
3633,36132,10552,27781,DOM,False
1365,36132,10552,27781,DOM,False
1607,50059,10552,27781,DI,False
38167,36132,10552,18876,DOM,False
61204,52451,10552,18876,DOM,False
37407,52451,10552,27781,DOM,False
46189,36132,10552,27781,DOM,False
17401,36132,10552,27781,DOM,False
75199,69935,10552,27781,DOM,False
33531,50059,10552,27781,DI,False
60129,40414,10552,18876,DOM,False
35069,40414,10552,3986,DOM,False
76656,36132,10552,27781,DOM,False
57280,19577,10552,27781,DOM,False
65320,36132,10552,27781,DOM,False
25836,45526,10552,27781,DOM,False
37227,65376,10552,27781,DOM,False
23233,50059,10552,27781,DI,False
30225,50059,10552,27781,DI,False
61479,14733,10552,3986,DI,False
41569,66434,10552,27781,DOM,False
75907,52682,10552,27781,DI,False
77377,6478,10552,18876,DOM,False
72366,52682,10552,27781,DI,False
76461,19121,10552,3986,DOM,False
31549,5650,10552,18876,DOM,False
74510,6478,10552,18876,DOM,False
13302,19300,10552,3986,DOM,False
61488,6478,10552,18876,DOM,False
5661,5650,10552,3986,DOM,False
51806,19121,10552,27781,DOM,False
77197,70910,10552,3986,DOM,False
18684,5650,10552,3986,DOM,False
40635,19300,10552,27781,DOM,False
56302,6478,10552,3986,DOM,False
21998,6478,10552,3986,DOM,False
25735,36132,10552,3986,DOM,False
5709,52451,10552,3986,DOM,False
76545,52451,10552,3986,DOM,False
12850,5650,10552,27781,DOM,False
15298,14430,10552,18876,DOM,False
74266,74965,10552,27781,DOM,False
33969,26633,10552,18876,DOM,False
58272,47297,10552,27781,DOM,False
62537,74965,10552,27781,DOM,False
43437,26633,10552,18876,DOM,False
56490,40798,10552,27781,DOM,False
7264,47297,10552,27781,DOM,False
63932,14430,10552,27781,DOM,False
69427,47297,10552,27781,DOM,False
63442,14430,10552,18876,DOM,False
47244,14430,10552,18876,DOM,False
62569,74965,10552,27781,DOM,False
12793,14430,10552,18876,DOM,False
62899,19121,10552,27781,DOM,False
19231,5650,10552,18876,DOM,False
48090,10779,10552,27781,DI,False
40250,5650,10552,18876,DOM,False
12026,5650,10552,27781,DOM,False
10362,19121,10552,27781,DOM,False
43262,52634,10552,18876,DOM,False
29450,41828,10552,18876,DOM,False
75385,19121,10552,18876,DOM,False
13340,45412,70272,22062,DI,False
48705,74929,70272,6840,DI,False
43514,29497,70272,22062,DOM,False
53355,16566,70272,9740,DI,False
34269,16566,70272,9740,DI,False
27973,7514,70272,6840,DOM,False
48139,16566,70272,9740,DI,False
53613,7514,70272,6840,DOM,False
71467,7514,70272,9740,DOM,False
77110,7514,70272,6840,DOM,False
40815,7514,70272,6840,DOM,False
73621,7514,70272,6840,DOM,False
37480,7514,70272,6840,DOM,False
1298,7514,70272,6840,DOM,False
13073,7514,70272,6840,DOM,False
35373,7514,70272,9740,DOM,False
39524,7514,70272,6840,DOM,False
3820,7514,70272,6840,DOM,False
20798,7514,70272,6840,DOM,False
27934,7514,70272,9740,DOM,False
25481,7514,70272,6840,DOM,False
72230,69507,70272,9740,DI,False
48409,7514,70272,6840,DOM,False
60828,7514,70272,6840,DOM,False
2774,69507,70272,6840,DI,False
34016,7514,70272,9740,DOM,False
15672,29497,70272,22062,DOM,False
77689,7514,70272,6840,DOM,False
54034,23594,70272,22062,DI,False
35875,69507,70272,9740,DI,False
52815,23594,70272,22062,DI,False
29310,7514,70272,22062,DOM,False
23722,7514,70272,22062,DOM,False
72748,69507,70272,9740,DI,False
55436,7514,70272,22062,DOM,False
76974,7514,70272,22062,DOM,False
23336,7514,70272,22062,DOM,False
18139,7514,70272,22062,DOM,False
76783,7514,70272,22062,DOM,False
18131,7514,70272,22062,DOM,False
451,7514,70272,22062,DOM,False
5720,7514,70272,22062,DOM,False
17290,7514,70272,22062,DOM,False
2324,7514,70272,22062,DOM,False
32572,7514,70272,22062,DOM,False
74179,7514,70272,6840,DOM,False
55425,7514,70272,6840,DOM,False
23782,7514,70272,6840,DOM,False
10175,7514,70272,6840,DOM,False
39280,7514,70272,22062,DOM,False
25216,7514,70272,22062,DOM,False
16730,7514,70272,6840,DOM,False
18220,7514,70272,22062,DOM,False
35061,7514,70272,6840,DOM,False
79815,7514,70272,6840,DOM,False
2270,7514,70272,9740,DOM,False
58928,7514,70272,22062,DOM,False
27127,7514,70272,22062,DOM,False
22424,7514,70272,6840,DOM,False
48086,7514,70272,6840,DOM,False
11278,7514,70272,22062,DOM,False
69657,7514,70272,6840,DOM,False
47257,7514,70272,6840,DOM,False
17388,7514,70272,22062,DOM,False
45726,16566,70272,9740,DI,False
17792,7514,70272,6840,DOM,False
40711,7514,70272,6840,DOM,False
12356,7514,70272,6840,DOM,False
41879,7514,70272,6840,DOM,False
44550,7514,70272,22062,DOM,False
20145,7514,70272,22062,DOM,False
34727,7514,70272,6840,DOM,False
61763,7514,70272,22062,DOM,False
15538,7514,70272,22062,DOM,False
59138,7514,70272,22062,DOM,False
26277,7514,70272,22062,DOM,False
24048,7514,70272,6840,DOM,False
14960,23594,70272,22062,DI,False
2242,7514,70272,22062,DOM,False
25304,7514,70272,22062,DOM,False
19552,7514,70272,6840,DOM,False
61005,7514,70272,6840,DOM,False
40894,7514,70272,6840,DOM,False
15982,7514,70272,22062,DOM,False
33763,7514,70272,6840,DOM,False
58283,7514,70272,6840,DOM,False
11246,7514,70272,22062,DOM,False
14926,7514,70272,22062,DOM,False
57367,7514,70272,22062,DOM,False
53023,7514,70272,22062,DOM,False
44218,7514,70272,6840,DOM,False
29206,7514,70272,22062,DOM,False
10069,7514,70272,22062,DOM,False
56239,7514,70272,22062,DOM,False
71782,7514,70272,22062,DOM,False
35354,7514,70272,6840,DOM,False
79049,7514,70272,22062,DOM,False
9402,7514,70272,6840,DOM,False
69824,7514,70272,22062,DOM,False
12128,7514,70272,6840,DOM,False
25478,7514,70272,6840,DOM,False
74184,7514,70272,22062,DOM,False
31202,7514,70272,6840,DOM,False
